time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.700000000000002,1.2791365174769518,0.5588131554288801,17.283281122925075,0.06534542070251881,6.0279847142251874,0.0,2.3890439660062563,0.7499339653785565,4.811272384381049,0.04207035534700448,-0.16979492242559813,0.0,457.7333108961704,455.7513381950557,456.36245835358585,455.8715428378235
2.760000000000002,1.4271403112876577,0.6049805796523847,17.57219040383254,0.0679633394600847,6.018757549313289,0.0,2.5451500781868712,0.789170515005346,4.8185367909075225,0.04658452320024054,-0.13305132387090804,0.0,440.05939817586807,443.06724979191165,439.61883479862666,439.9938649717116
2.820000000000002,1.5853710853009102,0.6537249831233037,17.864097665198255,0.07091302195402971,6.011136861894098,0.0,2.7297546448611802,0.8358669461602335,4.910797214523192,0.053870989736972956,-0.117070933112281,0.0,468.45259995763803,469.6798165184294,468.51416368249227,469.0817774281579
2.880000000000002,1.753295211752953,0.7049408908092777,18.156073840436633,0.07434195252638709,6.004323920974972,0.0,2.8682136189995715,0.8715745891065524,4.821760603940335,0.06300651644744232,-0.10730585013503761,0.0,410.823499415528,411.6759343543094,409.8834850362285,410.6972490472307
2.940000000000002,1.9303126305358118,0.7585310083380296,18.445099207076932,0.07779194515020738,5.997545103900423,0.0,3.0327956847732453,0.9150417461979387,4.812020736740269,0.04323410495460313,-0.12782519126931868,0.0,439.07176654232194,437.3539292256802,438.7437177853022,437.1009906467202
3.000000000000002,2.117422745066768,0.8148110848213126,18.733876880576297,0.0806578624514982,5.989915488816553,0.0,3.2047133712678537,0.9611552223722729,4.813398719563531,0.05555907901228288,-0.12586379212026813,0.0,442.58823576105937,442.7348456517549,442.2357505013022,443.25133897785446
3.0600000000000023,2.315458564487051,0.8740382591766628,19.02431005141857,0.0843214481587431,5.982331529976449,0.0,3.3969414809144225,1.0133472418399523,4.866897045703034,0.07025663560386364,-0.12749131233060065,0.0,460.3460812386562,460.20330077182354,460.71151045452046,461.87478419813135
3.1200000000000023,2.52372287560594,0.9360744566216394,19.3133212443229,0.0886018175753156,5.974469364556391,0.0,3.5457234195973295,1.0548267848951,4.766787234017486,0.07342062237795981,-0.1392740809333488,0.0,410.1741920777248,409.1087204092878,411.54197391909486,411.8263401718887
3.1800000000000024,2.742441344881175,1.0010560430343225,19.60072638810438,0.09277309176454018,5.966059496567748,0.0,3.745392807924555,1.1115477295065104,4.812520290538523,0.06029030395460251,-0.14200529844802656,0.0,460.2698503538497,460.03607687808363,460.96310184490653,459.9275943664513
3.2400000000000024,2.971765042069054,1.0690828554164955,19.886247229455762,0.09639797304170283,5.957746456658217,0.0,3.899278400592945,1.1562594068902319,4.704803204729931,0.06066219178658798,-0.1324151706446855,0.0,409.50300638401666,410.3357502188245,409.9697547650486,410.00572588166864
3.3000000000000025,3.211187164252246,1.140059033800488,20.16752286630169,0.1000170446451829,5.949770193043316,0.0,4.081918848444056,1.20985879605944,4.670600151471241,0.05962046286624059,-0.13400268388210393,0.0,436.3025070338788,436.15328943986816,435.65507089683376,435.570598160048
3.3600000000000025,3.4626076967412924,1.214574562188683,20.44936508721463,0.10408042173182697,5.942218947398807,0.0,4.299131893046792,1.2742526261310632,4.723181204669052,0.08034265628572129,-0.11318334574739977,0.0,465.1343179657548,466.7483051369137,464.61595660648146,466.2411814977715
3.4200000000000026,3.726560058375859,1.2928477843561461,20.732591871082484,0.1088234745497294,5.935350657399699,0.0,4.4995793495259875,1.3351931955702174,4.717080332467264,0.07633512342270467,-0.11717833925465361,0.0,449.0394070480035,448.7035863417367,448.36389636933086,448.04306252826973
3.4800000000000026,4.002061975204257,1.374682210009361,21.013855647344183,0.11336399008911346,5.928561141305053,0.0,4.68415077277015,1.3929303953136893,4.658028239758845,0.07432255899013752,-0.1061410766155366,0.0,431.6548182249246,432.57357909621504,431.80875474205334,431.64359598145126
3.5400000000000027,4.2898708107765,1.4604022073018206,21.294634445095415,0.1184864079396526,5.922038505311669,0.0,4.909645526565798,1.4647378667687756,4.700317333913787,0.10136844996486485,-0.11441535483986172,0.0,467.2962720903551,466.640865645529,465.37331846290954,467.4912870251621
3.6000000000000028,4.590879615120348,1.5503927776695443,21.57679836235204,0.12479617001356846,5.914816443916504,0.0,5.124213196441607,1.535388554431726,4.704341151140082,0.1118328191766555,-0.1362199882842097,0.0,457.2610553842402,455.5073265770219,455.80786535294857,456.6528455222513
3.660000000000003,4.9043810551487255,1.644573027213202,21.857921606160428,0.13167529942867784,5.9064337897913965,0.0,5.326192267735659,1.6044177455656763,4.665783385222876,0.1197619961804906,-0.14780158249999242,0.0,444.7860683971257,443.81806429786417,443.08423775807364,443.7474977509962
3.720000000000003,5.230867322367463,1.7432547232632258,22.13857013780142,0.13846925471213023,5.897899508491236,0.0,5.5569873119626205,1.6854554266893835,4.6880682467633665,0.09513406223613993,-0.13295852295019556,0.0,466.32744475108893,467.4677686753959,465.6381999377888,463.71763631497083
3.780000000000003,5.568761664475589,1.8460347233768886,22.414273795129997,0.14371060237773392,5.889702413496433,0.0,5.706618759355589,1.7408949911326144,4.502300424722462,0.06344511641884552,-0.14517140910312562,0.0,393.9757634429915,392.8245154720866,396.4569130562231,393.54062005850534
3.840000000000003,5.917882615247666,1.9529462129962458,22.683988524473754,0.1476498621841218,5.880777759031503,0.0,5.931045789058106,1.8230005676061842,4.487312584503587,0.0697404444653202,-0.1570574295698458,0.0,455.6741127683312,454.70237806963803,455.5720862304523,456.07834677998244
3.900000000000003,6.28070936913309,2.0648827158798504,22.953032310074956,0.1519097336973072,5.871188316007826,0.0,6.163495597676691,1.908404681387,4.479799340283801,0.07339978621171123,-0.16601851214183877,0.0,461.9013777359924,461.17065824647915,458.48624672702067,458.7806452578391
3.960000000000003,6.6573605317086635,2.1819167877955903,23.220995349406987,0.15598471642925826,5.861421477701434,0.0,6.3918770917201995,1.9929145231957432,4.451359230341383,0.05373291754816527,-0.15699204745662673,0.0,454.6427633581431,455.3409625492992,456.47485842981723,454.90558630862387
4.020000000000002,7.046330661583689,2.303550689453801,23.483894799604606,0.1590456210910709,5.851882086284164,0.0,6.574212655096127,2.0616946733405954,4.311771269289592,0.04493675899607293,-0.16331280630127842,0.0,418.2953852004803,417.7186256584818,417.9525930384912,417.18685927888396
4.080000000000001,7.447841473718556,2.429858702459324,23.741615487359716,0.16208939814371615,5.841884371949144,0.0,6.80975642586793,2.14861849200821,4.277964165149402,0.060335672540793,-0.17424608006998935,0.0,457.1689643152112,456.27089512433264,455.2038045428761,456.43624703919636
4.14,7.864170250128794,2.561609875385139,23.99841588961805,0.16571180324231172,5.831267212983013,0.0,7.068102555360845,2.243151202371965,4.2807331647119184,0.060448770367204314,-0.18299500086608675,0.0,471.1601056069223,470.45468482292245,471.1555023751633,471.1666028190752
4.199999999999998,8.293995246721309,2.698348295613625,24.250966693750783,0.1693091387964385,5.820770935739475,0.0,7.259820772869682,2.314936920014847,4.137297978243967,0.05895098618635331,-0.1623842454257214,0.0,421.3283857269626,423.07548878962126,422.19845074918436,422.07190689313626
4.259999999999997,8.736263834970693,2.8397137203831804,24.496547522950436,0.17286256530814725,5.8117377479406915,0.0,7.482667848461658,2.397346654304643,4.048065217706936,0.0597636148236451,-0.13374852816935776,0.0,440.96657781667585,443.304285528794,443.67927593759276,443.7484710665829
4.319999999999996,9.191318813293217,2.985837971022098,24.73546289340042,0.17656740670984306,5.803882309390637,0.0,7.6859913825816655,2.473606940925452,3.9154842547366884,0.06544419511684821,-0.125806245666586,0.0,428.53603014179544,429.19437826334035,427.85859956462247,428.3449890020152
4.379999999999995,9.65967770983231,3.136932647310407,24.96839539112242,0.1800405389401556,5.7962687664105665,0.0,7.925929930709291,2.5629850313009226,3.848166685616274,0.035106462586121594,-0.12915583951014387,0.0,452.75704153994064,452.47301770335196,454.7660888764695,452.3308777784732
4.439999999999993,10.140830212707899,3.2928617455739646,25.19418448214028,0.18260863306039354,5.788433813391155,0.0,8.112674801567849,2.634728580051822,3.678106411608815,0.05491743108187477,-0.13359716478991032,0.0,416.70184359217154,416.2963731769207,415.979298210967,417.71218048337073
4.499999999999992,10.637801219576396,3.454655591956745,25.41807170274913,0.18542943429390757,5.780425115197433,0.0,8.452525597545495,2.7582719695743383,3.7826979583922604,0.022399870036199032,-0.13324189028489777,0.0,513.2882133769208,513.2996472217227,513.9420256023226,511.63240961924276
4.559999999999991,11.153568072291112,3.6233220015047873,25.645158113814084,0.1868393743538821,5.772613453633911,0.0,8.73939135485551,2.8637297503938397,3.785489649444422,0.0256110954286954,-0.12471171177523988,0.0,484.2678576783789,484.89522081655434,483.6766601896303,483.9185183692673
4.6199999999999894,11.684657021674912,3.7976715715214833,25.868956375801737,0.18852420341671916,5.765663459440109,0.0,8.96348642838981,2.947866959498465,3.673981694576707,0.032610299993078164,-0.1022826900277609,0.0,445.6024844946231,447.42058550846997,447.1048384445394,447.67510712486313
4.679999999999988,12.228321612321022,3.9767831753966223,26.08452141123276,0.19010709819070648,5.75926574198353,0.0,9.158649864095947,3.0225447038405884,3.511490629441609,0.009460017402164674,-0.1171551777174797,0.0,429.540397122169,428.2662522975794,429.6784774490382,427.71082342581707
4.739999999999987,12.784551614969246,4.160652431606581,26.291780048537063,0.19084489831982498,5.752489846819852,0.0,9.382204535848473,3.1063000677951513,3.396707358583607,0.01743932100877232,-0.10560347413068272,0.0,447.0465311511533,447.97581030903865,446.1446146719856,446.795735563463
4.799999999999986,13.351736816315825,4.348741198112761,26.48802503784551,0.19173663633486715,5.7462989596486445,0.0,9.524207561631663,3.1634037586746206,3.145451216266579,0.009133630961567404,-0.0987344303841993,0.0,393.4957270521027,394.12057966246465,394.53150003356956,393.7635072843859
4.859999999999984,13.931053646237066,4.541409433497565,26.675195568865465,0.1920092687170749,5.740284687687982,0.0,9.785887035042819,3.258639394322031,3.0927372943306204,-0.006734649186545167,-0.10342564036387827,0.0,468.64311331281294,468.27010010515284,470.53327665609237,469.30276718879645
4.919999999999983,14.525987252557957,4.739742972198111,26.8590558618678,0.1916882316534343,5.735046595070251,0.0,10.04472889585272,3.3521901524607194,3.0351845442204723,-0.002716938387749143,-0.06645883560787925,0.0,468.3092265823754,471.1702300577534,468.8881570079577,469.2003754138588
4.979999999999982,15.13323092220628,4.942667497271637,27.034337348978465,0.19166898131671584,5.731383726265147,0.0,10.196738169691445,3.411974636618518,2.808219365347438,0.004086044220586119,-0.05197773409323045,0.0,405.6390621113277,406.934806702706,405.25472571424314,405.86601711832765
5.0399999999999805,15.75037534349952,5.149425877180959,27.197389396929886,0.19204043105225566,5.727721428104703,0.0,10.374529401522622,3.479948040768379,2.6272287383071187,0.010099227849130607,-0.09354286401636187,0.0,423.43738603595745,419.8414583742675,423.5494754611812,424.06641400707394
